Contrato ID,Número Contrato,Status,Matrícula,Cancelamento,Curso ID,Fonte,Pessoa ID,Titular ID,Vendedor ID,Telemarketing ID
8499,8427,Cancelado,2020-09-08,2021-06-10,54,Tele P. Debora Brenda Out. 19 - Backup F10 Cebrac,104284,,,
8500,8428,Aprovado,2020-09-05,,53,Ação Luziania Shopping - Backup F10 Cebrac,106886,104545.0,102720.0,102720.0
8501,8429,Cancelado,2020-09-08,2021-04-27,52,Tele P. Debora Brenda Out. 19 - Backup F10 Cebrac,106911,,104252.0,104252.0
8502,8430,Transferido,2020-09-08,,54,Teste - Backup F10 Cebrac,103483,106915.0,102720.0,102720.0
8503,8431,SPC,2020-09-15,,52,Unipro - Tele Pesquisa Alana Setembro 2020,106882,,102816.0,102717.0
8504,8432,Pré Matrícula,2020-09-08,,54,Unipro - Indicação Piq Secretaria Setembro 2020,106869,,102811.0,102717.0
8505,8433,SPC,2020-09-09,,52,Unipro - Indicação Piq Secretaria Setembro 2020,106866,,102811.0,104252.0
8506,8434,Cancelado,2020-09-09,2020-10-29,54,Unipro - Tele Pesquisa Alana Setembro 2020,106895,,102809.0,102717.0
8507,8435,Concluído,2020-09-09,,54,Unipro - Tele Pesquisa Alana Agosto 2020,106920,106947.0,102817.0,102717.0
8508,8436,SPC,2020-09-09,,54,Unipro - Indicação Piq Secretaria Setembro 2020,106919,106969.0,102811.0,102717.0
8509,8437,Concluído,2020-09-10,,54,Tele P. Debora Brenda Out. 19 - Backup F10 Cebrac,106974,106975.0,102718.0,104252.0
8510,8438,Cancelado,2020-09-09,2021-06-09,53,Unipro - Tele Pesquisa Alana Setembro 2020,106961,,102815.0,104252.0
8511,8439,Cancelado,2020-09-09,2020-09-10,54,Indicação Secretaria - Backup F10 Cebrac,106838,,102720.0,102720.0
8512,8440,SPC,2020-09-09,,52,Tele P. Adriene Abril 19 - Backup F10 Cebrac,106836,,102720.0,102720.0
8513,8441,Cancelado,2020-09-09,2021-04-28,54,Unipro - Tele Pesquisa Alana Setembro 2020,106943,,102818.0,102717.0
8514,8442,Pré Matrícula,2020-09-09,,52,Unipro - Indicação Piq Secretaria Setembro 2020,106924,106997.0,102817.0,102717.0
8515,8443,SPC,2020-09-09,,54,Unipro - Tele Pesquisa Wecsley Agosto 2020,106972,,102816.0,104252.0
8516,8444,SPC,2020-09-10,,52,Pes. Rua Thiago M. 18 Ago.19 - Backup F10 Cebrac,107010,104620.0,102716.0,102716.0
8517,8445,Cancelado,2020-09-10,2020-09-10,54,Formulário - Backup F10 Cebrac,107030,,102720.0,102720.0
8518,8446,Concluído,2020-09-14,,54,Unipro - Tele Pesquisa Alana Setembro 2020,106992,,102817.0,102717.0
8519,8447,Aprovado,2020-09-10,,52,Unipro - Tele Pesquisa Wecsley Agosto 2020,107036,,102817.0,102717.0
8520,8448,Concluído,2020-09-10,,52,Tele P. Debora Brenda Out. 19 - Backup F10 Cebrac,107060,107061.0,102718.0,104252.0
8521,8449,Aprovado,2020-09-10,,53,Unipro - Tele Pesquisa Wecsley Agosto 2020,107025,107072.0,102817.0,104252.0
8522,8450,SPC,2020-09-19,,54,Unipro - Tele Pesquisa Alana Setembro 2020,107019,107090.0,102817.0,102717.0
8523,8451,Cancelado,2020-09-11,2021-02-18,52,Unipro - Indicação Piq Secretaria Setembro 2020,107091,107101.0,102675.0,102716.0
8524,8452,Cancelado,2020-09-11,2020-10-28,52,Unipro - Street ,107104,,102718.0,104252.0
8525,8453,Não Aprovado,2020-09-19,,52,Unipro - Tele Pesquisa Alana Setembro 2020,107106,,102811.0,104252.0
8526,8454,Aprovado,2020-09-11,,52,Tele P. Debora Brenda Nov. 18 - Backup F10 Cebrac,107129,107130.0,102816.0,102717.0
8527,8455,Cancelado,2020-10-08,2021-06-02,53,Unipro - Tele Pesquisa Wecsley Agosto 2020,105586,,102720.0,102720.0
8528,8456,Cancelado,2020-09-11,2020-10-29,54,CEPLOS - Backup F10 Cebrac,107143,107144.0,102720.0,102720.0
8529,8457,Cancelado,2020-09-11,2020-09-11,52,Ação Luziania Shopping - Backup F10 Cebrac,107146,106836.0,102720.0,102720.0
8530,8458,Cancelado,2020-09-12,2021-01-29,54,Unipro - Tele Pesquisa Alana Setembro 2020,107140,,102817.0,104252.0
8531,8459,SPC,2020-09-12,,54,Unipro - Tele Pesquisa Alana Setembro 2020,107088,,102815.0,102717.0
8532,8460,Cancelado,2020-09-12,2020-09-14,54,Ação Luziania Shopping - Backup F10 Cebrac,107173,107174.0,102720.0,102720.0
8533,8461,SPC,2020-09-12,,54,Unipro - Indicação Piq Secretaria Setembro 2020,107164,,102816.0,104252.0
8534,8462,SPC,2020-09-15,,52,Tele P. Gleiciane Setembro 2018- Backup F10 Cebrac,107206,,104252.0,104252.0
8535,8463,Concluído,2020-09-14,,54,Unipro - Amigos Balcão Julho 2020,102939,102940.0,102716.0,102716.0
8536,8464,Pré Matrícula,2020-09-14,,52,Unipro - Street ,107239,,102718.0,102717.0
8537,8465,Cancelado,2020-09-15,2020-10-31,52,Unipro - Tele Pesquisa Wecsley Agosto 2020,107233,,102818.0,102668.0
8538,8466,Não Aprovado,2020-09-15,,54,Ação Luziania Shopping - Backup F10 Cebrac,103078,,102713.0,102713.0
8539,8467,Cancelado,2020-09-15,2021-06-30,54,Unipro - Telepesquisa Wecsley Setembro 2020,107249,,102817.0,102878.0
8540,8468,Aprovado,2020-09-18,,54,Unipro - Street ,107286,,102718.0,104252.0
8541,8469,Concluído,2020-09-16,,54,Unipro - Tele Pesquisa Alana Setembro 2020,107264,,102815.0,102717.0
8542,8470,Pré Matrícula,2020-09-16,,52,Unipro - Tele Pesquisa Alana Setembro 2020,107281,,102815.0,102717.0
8543,8471,Concluído,2020-09-17,,54,Unipro - Street ,107395,107396.0,105648.0,102668.0
8544,8472,Cancelado,2020-09-17,2021-08-04,54,Unipro - Telepesquisa Wecsley Setembro 2020,107407,,102809.0,104252.0
8545,8473,Concluído,2020-09-17,,52,Tele P. Debora Brenda Out. 19 - Backup F10 Cebrac,107419,107421.0,104252.0,104252.0
8546,8474,Cancelado,2020-09-17,2021-06-24,52,Unipro - Tele Pesquisa Alana Setembro 2020,107348,,102817.0,102716.0
8547,8475,Cancelado,2020-09-17,2020-10-20,52,Unipro - Tele Pesquisa Alana Setembro 2020,107382,,102817.0,104252.0
8548,8476,Pré Matrícula,2020-09-17,,52,Unipro - Indicação Piq Secretaria Agosto 2020,107412,107460.0,102818.0,102716.0
8549,8477,SPC,2020-09-18,,54,Unipro - Tele Pesquisa Alana Setembro 2020,107384,,102817.0,102717.0
8550,8478,SPC,2020-09-18,,52,Unipro - Tele Pesquisa Alana Setembro 2020,107466,,102817.0,102668.0
8551,8479,Aprovado,2020-09-18,,52,Unipro - Telepesquisa Wecsley Setembro 2020,107476,,102818.0,102717.0
8552,8480,SPC,2020-09-18,,52,Formulário - Backup F10 Cebrac,107506,,102668.0,102716.0
8553,8481,Não Aprovado,2020-09-18,,52,Ação Luziania Shopping - Backup F10 Cebrac,107507,107508.0,102668.0,102668.0
8554,8482,Não Aprovado,2020-09-18,,54,Formulário - Backup F10 Cebrac,107488,103937.0,102703.0,102703.0
8555,8483,SPC,2020-09-18,,54,Unipro - Tele Pesquisa Alana Setembro 2020,107401,107516.0,102815.0,102717.0
8556,8484,SPC,2020-09-18,,52,Unipro - Indicação Piq Secretaria Setembro 2020,107518,107519.0,102815.0,102717.0
8557,8485,Cancelado,2020-09-18,2021-08-10,54,Unipro - Tele Pesquisa Alana Setembro 2020,107394,,102811.0,104252.0
8558,8486,Não Aprovado,2020-09-18,,54,Unipro - Tele Pesquisa Alana Setembro 2020,107376,,102815.0,104252.0
8559,8487,Cancelado,2020-09-18,2020-09-30,52,Unipro - Tele Pesquisa Alana Setembro 2020,107402,,102815.0,102878.0
8560,8488,Pré Matrícula,2020-09-18,,52,0Tmk Variados Abril 2019 - Backup F10 Cebrac,107527,,102716.0,102716.0
8561,8489,Pré Matrícula,2020-09-19,,54,Unipro - Tele Pesquisa Alana Setembro 2020,107489,,102815.0,102717.0
8562,8490,Anulado,2020-09-21,,54,Tele P. Debora Brenda Set. 19 - Backup F10 Cebrac,107626,,102718.0,104252.0
8563,8491,Pré Matrícula,2020-09-21,,54,Unipro - Tele Pesquisa Alana Setembro 2020,107645,,102817.0,102717.0
8564,8492,Cancelado,2020-09-22,2021-02-27,52,Unipro - Tele Pesquisa Alana Setembro 2020,107490,,102811.0,102716.0
8565,8493,SPC,2020-09-22,,52,Unipro - Tele Pesquisa Alana Setembro 2020,107643,,102817.0,104252.0
8566,8494,SPC,2020-09-22,,54,Tele P. Alana Fev. 19 - Backup F10 Cebrac,107679,,102811.0,102716.0
8567,8495,SPC,2020-09-22,,52,Unipro - Tele Pesquisa Alana Setembro 2020,107647,,102816.0,102717.0
8568,8496,Cancelado,2020-09-22,2020-10-01,53,CEPLOS - Backup F10 Cebrac,107681,,102720.0,102720.0
8569,8497,Aprovado,2020-09-22,,52,Unipro - Telepesquisa Wecsley Setembro 2020,107656,,102809.0,104252.0
8570,8498,Aprovado,2020-09-22,,52,Unipro - Tele Pesquisa Alana Setembro 2020,107370,107687.0,102817.0,102716.0
8571,8499,Aprovado,2020-09-22,,52,Unipro - Tele Pesquisa Alana Setembro 2020,107556,,102815.0,104252.0
8572,8500,Concluído,2020-09-22,,52,Ação Luziania Shopping - Backup F10 Cebrac,107690,,102718.0,102878.0
8573,8501,Concluído,2020-09-22,,52,Unipro - Street ,107697,107690.0,102718.0,102878.0
8574,8502,Concluído,2020-09-22,,54,Unipro - Street ,107704,,102717.0,102717.0
8575,8503,SPC,2020-09-22,,52,Unipro - Tele Pesquisa Alana Setembro 2020,107604,107706.0,102815.0,104252.0
8576,8504,SPC,2020-09-22,,52,Unipro - Tele Pesquisa Alana Setembro 2020,107612,,102811.0,102717.0
8577,8505,SPC,2020-09-22,,52,Unipro - Indicação Piq Secretaria Setembro 2020,107640,107720.0,102811.0,102716.0
8578,8506,SPC,2020-09-24,,54,Unipro - Street ,107758,,102718.0,102717.0
8579,8507,SPC,2020-09-23,,54,Tele P. Alana Janeiro 20 - Backup F10 Cebrac,107762,107763.0,102668.0,102716.0
8580,8508,Cancelado,2020-09-23,2020-10-19,53,Tele P. Debora Brenda Set. 19 - Backup F10 Cebrac,107767,104045.0,104252.0,104252.0
8581,8509,Concluído,2020-09-23,,54,Unipro - Street ,107771,107772.0,102717.0,102717.0
8582,8510,Cancelado,2020-09-24,2020-10-22,52,Unipro - Indicação Piq Secretaria Agosto 2020,107779,,102816.0,102668.0
8583,8511,Pré Matrícula,2020-09-24,,54,Unipro - Telepesquisa Wecsley Setembro 2020,107538,,102818.0,102716.0
8584,8512,SPC,2020-09-24,,52,Unipro - Tele Pesquisa Alana Setembro 2020,107850,,102668.0,102878.0
8585,8513,SPC,2020-09-24,,52,Unipro - Tele Pesquisa Alana Setembro 2020,104946,,102878.0,102878.0
8586,8514,Aprovado,2020-09-24,,52,Unipro - Tele Pesquisa Alana Setembro 2020,107778,,102818.0,102717.0
8587,8515,SPC,2020-09-24,,54,Unipro - Telepesquisa Wecsley Setembro 2020,107755,,102817.0,104252.0
8588,8516,Aprovado,2020-09-29,,52,Unipro - Indicação Piq Secretaria Agosto 2020,107783,,102809.0,104252.0
8589,8517,SPC,2020-09-24,,54,Unipro - Tele Pesquisa Alana Setembro 2020,107727,,102811.0,102716.0
8590,8518,SPC,2020-10-07,,54,Unipro - Tele Pesquisa Alana Setembro 2020,107871,107727.0,102811.0,102878.0
8591,8519,Cancelado,2020-09-25,2021-04-29,52,Unipro - Tele Pesquisa Alana Setembro 2020,107814,107884.0,102817.0,102716.0
8592,8520,SPC,2020-10-01,,52,Unipro - Indicação Piq Secretaria Julho 2020,107854,107887.0,102817.0,102878.0
8593,8521,Concluído,2020-09-25,,54,Tele P. Alana Junho 2020 - Backup F10 Cebrac,107859,107891.0,102817.0,102717.0
8594,8522,Cancelado,2020-09-25,2021-02-08,52,Unipro - Street ,107893,,102718.0,102878.0
8595,8523,Cancelado,2020-09-25,2020-09-26,52,Formulário - Backup F10 Cebrac,107917,,102720.0,102720.0
8596,8524,Cancelado,2020-09-25,2021-09-02,53,Unipro - Street ,107923,107924.0,102718.0,102717.0
8597,8525,SPC,2020-09-25,,53,Unipro - Indicação Piq Secretaria Setembro 2020,107864,,102818.0,104252.0
8598,8526,Cancelado,2020-09-25,2021-03-29,54,Unipro - Indicação Piq Secretaria Setembro 2020,107879,,102815.0,102717.0
8599,8527,Cancelado,2020-09-26,2021-01-25,52,Unipro - Tele Pesquisa Alana Setembro 2020,107901,,102816.0,104252.0
8600,8528,Aprovado,2020-09-26,,52,Unipro - Indicação Piq Secretaria Setembro 2020,107964,,102811.0,102878.0
8601,8529,Concluído,2020-09-26,,52,Unipro - Indicação Piq Secretaria Agosto 2020,105800,107984.0,102810.0,102717.0
8602,8530,Cancelado,2020-10-05,2021-02-13,52,Unipro - Tele Pesquisa Wecsley Julho 2020,105282,,102810.0,102878.0
8603,8531,SPC,2020-09-28,,52,Unipro - Street ,107999,,102718.0,102717.0
8604,8532,Aprovado,2020-09-28,,52,Unipro - Indicação Piq Secretaria Julho 2020,103465,,102818.0,102717.0
8605,8533,Aprovado,2020-09-28,,52,Ação Luziania Shopping - Backup F10 Cebrac,108010,,102717.0,102717.0
8606,8534,Cancelado,2020-09-28,2020-12-29,54,Unipro - Street ,108015,,102718.0,102717.0
8607,8535,Cancelado,2020-09-28,2021-05-22,53,Unipro - Amigos Balcão Julho 2020,102951,102956.0,102668.0,102668.0
8608,8536,Cancelado,2020-09-28,2021-06-07,52,Unipro - Tele Pesquisa Alana Setembro 2020,107987,,102817.0,102716.0
8609,8537,Cancelado,2020-09-28,2020-10-20,54,Unipro - Tele Pesquisa Alana Setembro 2020,107977,,102811.0,102717.0
8610,8538,SPC,2020-09-28,,52,Unipro - Street ,108035,,102718.0,102878.0
8611,8539,SPC,2020-09-28,,54,Unipro - Tele Pesquisa Alana Setembro 2020,107925,,102816.0,102717.0
8612,8540,Cancelado,2020-09-28,2021-03-02,54,Unipro - Street ,108041,,102666.0,102666.0
8613,8541,Cancelado,2020-09-28,2020-11-12,54,Unipro - Street ,108042,108045.0,102666.0,102666.0
8614,8542,Anulado,2020-09-28,,52,Unipro - Tele Pesquisa Alana Setembro 2020,108002,,102815.0,104252.0
8615,8543,Pré Matrícula,2020-09-28,,52,Unipro - Indicação Piq Secretaria Setembro 2020,108038,,102815.0,104252.0
8616,8544,Cancelado,2020-09-29,2020-11-11,54,Tele P. Debora Brenda Set. 19 - Backup F10 Cebrac,108080,,102718.0,104252.0
8617,8545,SPC,2020-09-29,,54,Unipro - Tele Pesquisa Alana Setembro 2020,108065,108105.0,102817.0,104252.0
8618,8546,Cancelado,2020-10-01,2020-12-23,52,Unipro - Tele Pesquisa Alana Setembro 2020,108128,108142.0,102815.0,102717.0
8619,8547,SPC,2020-10-02,,52,Ação Luziania Shopping - Backup F10 Cebrac,108110,,102817.0,104252.0
8620,8548,Cancelado,2020-09-30,2021-04-19,52,Unipro - Indicação Piq Secretaria Setembro 2020,108120,,102816.0,102878.0
8621,8549,Cancelado,2020-09-30,2021-04-22,52,Unipro - Tele Pesquisa Alana Agosto 2020,107788,,102809.0,102878.0
8622,8550,SPC,2020-09-30,,52,Unipro - Tele Pesquisa Alana Setembro 2020,108162,108170.0,102809.0,102717.0
8623,8551,Aprovado,2020-10-01,,54,Unipro - Telepesquisa Wecsley Setembro 2020,108184,108199.0,102816.0,109687.0
8624,8552,Cancelado,2020-10-05,2020-11-20,54,Unipro - Indicação Piq Secretaria Setembro 2020,108202,108203.0,102815.0,102878.0
8625,8553,SPC,2020-10-13,,52,Unipro - Telepesquisa Wecsley Setembro 2020,108181,108217.0,102809.0,102717.0
8626,8554,Concluído,2020-10-01,,54,Unipro - Tele Pesquisa Alana Setembro 2020,108135,108238.0,102815.0,102717.0
8627,8555,Cancelado,2020-10-10,2020-11-10,54,Unipro - Tele Pesquisa Alana Outubro 2020,108185,,102815.0,102878.0
8628,8556,Cancelado,2020-10-02,2020-10-17,54,Unipro - Tele Pesquisa Wecsley Agosto 2020,108232,108266.0,102817.0,102717.0
8629,8557,Cancelado,2020-10-02,2020-10-05,52,Unipro - Tele Pesquisa Alana Outubro 2020,108229,,102816.0,102718.0
8630,8558,Cancelado,2020-10-02,2020-11-30,53,Unipro - Tele Pesquisa Alana Outubro 2020,108186,,102811.0,102878.0
8631,8559,Cancelado,2020-10-02,2020-10-05,52,Ação Luziania Shopping - Backup F10 Cebrac,108212,108289.0,102817.0,102878.0
8632,8560,SPC,2020-10-02,,52,Unipro - Tele Pesquisa Alana Outubro 2020,108248,,102815.0,102717.0
8633,8561,Cancelado,2020-10-05,2020-12-30,52,Tele P. Debora Brenda Out. 19 - Backup F10 Cebrac,108301,,102878.0,102878.0
8634,8562,Anulado,2020-10-02,,52,Unipro - Indicação Piq Secretaria Setembro 2020,108305,,102817.0,104252.0
8635,8563,SPC,2020-10-02,,54,Unipro - Tele Pesquisa Alana Outubro 2020,108246,,102811.0,102717.0
8636,8564,Cancelado,2020-10-02,2020-10-05,54,Ação Luziania Shopping - Backup F10 Cebrac,108316,,102720.0,102720.0
8637,8565,Não Aprovado,2020-10-03,,54,Unipro - Tele Pesquisa Guilherme Outubro,108308,108339.0,102817.0,102878.0
8638,8566,Cancelado,2020-10-03,2021-06-16,54,Unipro - Tele Pesquisa Alana Outubro 2020,108307,,102809.0,102718.0
8639,8567,Cancelado,2020-10-03,2020-12-12,52,Unipro - Telepesquisa Wecsley Setembro 2020,108311,,102809.0,102878.0
8640,8568,Cancelado,2020-10-03,2020-12-12,52,Unipro - Telepesquisa Wecsley Setembro 2020,108306,,102809.0,102878.0
8641,8569,Cancelado,2020-10-03,2020-11-05,54,Unipro - Tele Pesquisa Alana Outubro 2020,108295,,102816.0,102718.0
8642,8570,Pré Matrícula,2020-10-03,,54,Unipro - Tele Pesquisa Alana Outubro 2020,108267,,102817.0,102718.0
8643,8571,Não Aprovado,2020-10-03,,53,Unipro - Tele Pesquisa Alana Outubro 2020,108269,108377.0,102815.0,104252.0
8644,8572,Cancelado,2020-10-03,2021-03-22,54,Unipro - Tele Pesquisa Alana Outubro 2020,108279,,102811.0,102718.0
8645,8573,Cancelado,2020-10-05,2021-10-26,54,Unipro - Tele Pesquisa Alana Outubro 2020,108365,108389.0,102817.0,104252.0
8646,8574,Concluído,2020-10-05,,53,Unipro - Street ,108390,108391.0,102668.0,102718.0
8678,8575,Cancelado,2020-10-05,2021-02-17,54,Unipro - Tele Pesquisa Alana Outubro 2020,108332,,102815.0,102718.0
8711,8576,SPC,2020-10-07,,52,Unipro - Tele Pesquisa Alana Outubro 2020,108344,,102811.0,102717.0
8712,8577,Cancelado,2020-10-05,2021-10-07,54,Unipro - Tele Pesquisa Alana Outubro 2020,108471,,102817.0,102718.0
8713,8578,Pré Matrícula,2020-10-05,,54,Unipro - Tele Pesquisa Alana Outubro 2020,108375,108510.0,102809.0,102717.0
8714,8579,Cancelado,2020-10-05,2021-03-03,54,Unipro - Telepesquisa Wecsley Setembro 2020,108507,,102817.0,104252.0
8715,8580,Aprovado,2020-10-06,,52,Unipro - Tele Pesquisa Guilherme Outubro,108508,108554.0,102816.0,104252.0
8716,8581,Cancelado,2020-10-06,2020-12-03,54,Unipro - Tele Pesquisa Guilherme Outubro,108373,,102817.0,102718.0
8717,8582,Pré Matrícula,2020-10-07,,52,Unipro - Tele Pesquisa Guilherme Outubro,108589,,102810.0,102718.0
8718,8583,Cancelado,2020-10-07,2020-10-07,52,Ação Luziania Shopping - Backup F10 Cebrac,108616,,102720.0,102720.0
8719,8584,Cancelado,2020-10-07,2021-06-25,54,Unipro - Tele Pesquisa Alana Outubro 2020,108577,108620.0,102817.0,104252.0
8720,8585,Cancelado,2020-10-07,2021-01-12,52,Unipro - Tele Pesquisa Alana Outubro 2020,108566,108624.0,102817.0,102718.0
8721,8586,Aprovado,2020-10-07,,52,Unipro - Tele Pesquisa Guilherme Outubro,108590,108631.0,102816.0,102878.0
8722,8587,Cancelado,2020-10-07,2021-05-19,52,Unipro - Tele Pesquisa Guilherme Outubro,108636,,102809.0,102878.0
8723,8588,Cancelado,2020-10-08,2021-04-07,52,Unipro - Tele Pesquisa Alana Outubro 2020,108561,108679.0,102811.0,102878.0
8724,8589,SPC,2020-10-08,,54,Unipro - Tele Pesquisa Guilherme Outubro,108584,,102816.0,102718.0
8725,8590,Anulado,2020-10-08,,54,Tele P. Debora Brenda Out. 19 - Backup F10 Cebrac,108696,,102817.0,104252.0
8726,8591,Cancelado,2020-10-08,2021-02-27,54,Unipro - Telepesquisa Wecsley Setembro 2020,108660,,102817.0,102878.0
8727,8592,Pré Matrícula,2020-10-08,,52,Unipro - Tele Pesquisa Alana Outubro 2020,108516,,102809.0,102718.0
8728,8593,Aprovado,2020-10-08,,52,Unipro - Indicação Piq Secretaria Agosto 2020,108717,,102817.0,102717.0
8729,8594,SPC,2020-10-10,,52,Unipro - Tele Pesquisa Alana Outubro 2020,108708,108734.0,102817.0,104252.0
8730,8595,Pré Matrícula,2020-10-09,,54,Tele P. Debora Brenda Out. 19 - Backup F10 Cebrac,108783,,104252.0,104252.0
8731,8596,Aprovado,2020-10-09,,52,Unipro - Tele Pesquisa Guilherme Outubro,108730,108788.0,102816.0,102878.0
8732,8597,SPC,2020-10-09,,54,0Tmk Variados Abril 2019 - Backup F10 Cebrac,108789,108788.0,102878.0,102878.0
8733,8598,Cancelado,2020-10-09,2021-02-27,54,Unipro - Tele Pesquisa Guilherme Outubro,108774,108801.0,102816.0,102878.0
8734,8599,Não Aprovado,2020-10-10,,52,Unipro - Tele Pesquisa Alana Setembro 2020,108793,,102809.0,102718.0
8735,8600,Cancelado,2020-10-10,2020-12-01,52,Unipro - Tele Pesquisa Guilherme Outubro,108804,,102817.0,102718.0
8736,8601,SPC,2020-10-10,,52,Unipro - Tele Pesquisa Alana Outubro 2020,108770,,102811.0,102878.0
8737,8602,Aprovado,2020-10-13,,54,Unipro - Tele Pesquisa Guilherme Outubro,108814,108888.0,102815.0,102717.0
8738,8603,Cancelado,2020-10-13,2020-11-07,54,Unipro - Tele Pesquisa Guilherme Outubro,108882,108904.0,102817.0,102717.0
8739,8604,Concluído,2020-10-13,,52,Unipro - Tele Pesquisa Guilherme Outubro,108824,,102817.0,102668.0
8740,8605,Cancelado,2020-10-13,2021-08-03,52,Unipro - Tele Pesquisa Alana Outubro 2020,108866,,102811.0,102668.0
8741,8606,SPC,2020-10-16,,54,Unipro - Tele Pesquisa Alana Outubro 2020,108834,,102811.0,102717.0
8742,8607,Cancelado,2020-10-13,2020-11-17,54,Unipro - Tele Pesquisa Debora Julho 2020,108938,108939.0,102668.0,102668.0
8743,8608,Concluído,2020-10-13,,52,Tele P. Alana Nov. 19 - Backup F10 Cebrac,104834,,102817.0,102717.0
8744,8609,Cancelado,2020-10-14,2020-10-31,54,Unipro - Tele Pesquisa Alana Outubro 2020,108909,,102815.0,102668.0
8745,8610,Cancelado,2020-10-14,2020-11-20,52,Unipro - Tele Pesquisa Alana Outubro 2020,108893,108991.0,102811.0,102717.0
8746,8611,Cancelado,2020-10-14,2020-12-24,52,Unipro - Tele Pesquisa Alana Outubro 2020,108949,,102815.0,102668.0
8747,8612,Cancelado,2020-10-14,2021-09-08,54,Meu Amigo Premiado,109004,,102668.0,102668.0
8748,8613,Concluído,2020-10-14,,52,Unipro - Tele Pesquisa Wecsley Agosto 2020,105313,,102818.0,102668.0
8749,8614,Aprovado,2020-10-15,,52,Unipro - Street ,103713,103807.0,102718.0,102718.0
8750,8615,Cancelado,2020-10-15,2021-03-10,52,Unipro - Tele Pesquisa Alana Outubro 2020,109042,,102817.0,102668.0
8751,8616,Pré Matrícula,2020-10-15,,54,Unipro - Tele Pesquisa Alana Setembro 2020,108931,,102809.0,102718.0
8752,8617,Concluído,2020-10-15,,54,Tele P. Alana Nov. 19 - Backup F10 Cebrac,108997,,102817.0,102668.0
8753,8618,Aprovado,2020-10-16,,52,Unipro - Tele Pesquisa Alana Outubro 2020,109052,109116.0,102817.0,102717.0
8754,8619,SPC,2020-10-16,,52,Ação Luziania Shopping - Backup F10 Cebrac,109137,,102720.0,102720.0
8755,8620,Concluído,2020-10-16,,54,Unipro - Tele Pesquisa Geovana Julho 2020,109138,,109687.0,109687.0
8756,8621,SPC,2020-10-17,,52,Unipro - Indicação Secretaria Joviano Outubro 2020,109041,109140.0,102811.0,102668.0
8757,8622,Concluído,2020-10-16,,54,Unipro - Tele Pesquisa Alana Outubro 2020,109033,,102817.0,102668.0
8758,8623,Concluído,2020-10-17,,54,Meu Amigo Premiado,109076,,102668.0,102668.0
8759,8624,Pré Matrícula,2020-10-17,,52,Unipro - Tele Pesquisa Alana Outubro 2020,109040,,102815.0,102666.0
8760,8625,Cancelado,2020-10-17,2021-04-03,52,Unipro - Tele Pesquisa Alana Setembro 2020,109110,,102817.0,102668.0
8761,8626,Concluído,2020-10-17,,54,Unipro - Tele Pesquisa Guilherme Outubro,109089,109209.0,102809.0,102878.0
8762,8627,SPC,2020-10-17,,54,Unipro - Indicação Secretaria Joviano Outubro 2020,109210,,102817.0,102718.0
8763,8628,SPC,2020-10-20,,54,Unipro - Tele Pesquisa Alana Outubro 2020,109158,,102811.0,102717.0
